fen,outcome,side_to_move
r3r1k1/pp3ppp/1n2bn2/3pp3/8/qP2PQNP/P1RP1PP1/1B2R1K1 b - - 7 17,0.0,b
2r3k1/pp3ppp/1n2bn2/3pp3/8/qP2P1NP/P2P1PP1/1B1QR1K1 b - - 1 19,0.0,b
6k1/ppr2ppp/1n2bn2/3pp3/7P/1P1BP1N1/Pq1P1PP1/3QR1K1 b - - 0 21,0.0,b
6k1/ppr2ppp/1n2bn2/3pp3/7P/1P2PPN1/Pq1P2P1/1B1QR1K1 b - - 2 23,0.0,b
5k2/ppr2pp1/1n2bn2/3pp3/7P/1P1BPPN1/q2P2P1/3QR1K1 b - - 1 25,0.0,b
5k2/ppr2pp1/1n2bn2/3pp2N/1q5P/3BPP2/3P2P1/3QR1K1 b - - 1 27,0.0,b
5k2/ppr2pp1/1n2b3/3pp3/1q3P1P/3B4/3P2P1/3QR1K1 b - - 0 29,0.0,b
5k2/ppr2pp1/1n2b3/2qp4/4BP1P/8/3P2P1/3QRK2 b - - 0 31,0.0,b
5k2/ppr2pp1/1n2b3/1q6/4RP1P/8/3P1KP1/3Q4 b - - 0 33,0.0,b
5k2/ppr2pp1/1n2R3/5q2/3P1P1P/8/5KP1/3Q4 b - - 0 35,0.0,b
5k2/ppr3p1/1n2p3/3P4/5q1P/5Q2/5KP1/8 b - - 1 37,0.0,b
5k2/p1r2ppp/1p2bn2/1P2P3/3r3n/R4PNP/4B1P1/4R1K1 b - - 0 37,1.0,b
4nk2/2r2ppp/Pp2b3/4P3/3r3n/R4PNP/4B1P1/R5K1 b - - 0 39,1.0,b
Q3nk2/2r2ppp/1p2b3/4n3/3r4/R4PNP/4B1P1/R5K1 b - - 0 41,1.0,b
Q3n3/4kppp/1p2b3/4n3/3r4/2R2PNP/4B1P1/R5K1 b - - 0 43,1.0,b
Q3n3/4kppp/1p2b3/8/8/5RNP/4B1P1/3R2K1 b - - 0 45,1.0,b
4n3/4k1pp/1p6/3Q1N2/8/5R1P/4B1P1/3R2K1 b - - 0 47,1.0,b
4nk2/5Qpp/8/1p3N2/2B5/5R1P/6P1/3R2K1 b - - 1 49,1.0,b
2br1k2/p4p1p/1p3np1/1P6/3rP2n/5PNP/4B1P1/2R1R1K1 w - - 0 35,0.0,w
2br1k2/p4p1p/1p4p1/1P2P3/3r1n1n/5PNP/4B1P1/R3R1K1 w - - 3 37,0.0,w
5k2/p4p1p/1p2P1p1/1P1r4/3r1n1n/5PNb/6P1/R3RBK1 w - - 1 39,0.0,w
8/p3kp1p/1p4p1/1P1r4/3rNn1n/5P1b/6P1/R3RBK1 w - - 0 41,0.0,w
8/R2rkp1p/1p2b1p1/1PN5/3r1n1n/5P2/6P1/4RBK1 w - - 3 43,0.0,w
8/3rkp1p/1p2b1p1/1P6/R6n/5P1n/6P1/4RBK1 w - - 2 45,0.0,w
8/3r1p1p/1p2k3/1P4p1/R6n/5P1n/6PK/5B2 w - - 0 47,0.0,w
8/3r1p1p/1p6/1P2knp1/R1B5/5P1K/6P1/8 w - - 3 49,0.0,w
8/5p1p/1p6/1P2knp1/R1B2rK1/8/6P1/8 w - - 0 51,0.0,w
8/7p/1p3p2/1P2kn1K/R1B4r/8/6P1/8 w - - 2 53,0.0,w
2br1k2/p4ppp/1p3n2/1P2P3/2Br3n/5PNP/6P1/2R1R1K1 b - - 0 34,0.0,b
2brnk2/p4ppp/1p6/1P2P3/2R4n/5P1P/4N1P1/4R1K1 b - - 0 36,0.0,b
3rnk2/p4ppp/1p2b3/1P2P3/8/5P1P/4N3/2R1R1K1 b - - 2 38,0.0,b
3rn3/p3kppp/1p2P3/1P6/8/5P1b/4NK2/2R1R3 b - - 0 40,0.0,b
3r4/p1n1kppp/1p2b3/1P6/8/2N1RP2/5K2/2R5 b - - 3 42,0.0,b
8/p3kppp/1p2b3/1n6/8/4RP2/3rN3/2R1K3 b - - 1 44,0.0,b
8/4kppp/pp2b3/1n6/8/5P2/4RK2/2R5 b - - 1 46,0.0,b
8/4kppp/p3b3/1p6/3n4/5P2/1R3K2/R7 b - - 1 48,0.0,b
2b5/4kppp/p3n3/1p2R3/8/5P2/1R3K2/8 b - - 5 50,0.0,b
2b5/5ppp/p2k4/1p6/3nR3/5P2/1R3K2/8 b - - 9 52,0.0,b
8/5ppp/p7/1pk2b2/3n1P2/8/1R3K2/4R3 b - - 0 54,0.0,b
8/5ppp/pk6/1p3b2/3n1P2/8/1R3K2/4R3 b - - 4 56,0.0,b
8/5ppp/pk6/1p3R2/5n2/8/1R3K2/8 b - - 0 58,0.0,b
8/5Rpp/pk6/1p6/8/6K1/1n6/8 b - - 0 60,0.0,b
8/8/pk4pR/8/1p6/6K1/1n6/8 b - - 1 62,0.0,b
8/8/pk4R1/8/n4K2/1p6/8/8 b - - 0 64,0.0,b
8/8/p7/1k6/n4K2/8/1p6/1R6 b - - 1 66,0.0,b
8/8/p7/8/n7/2k5/1p3K2/1R6 b - - 5 68,0.0,b
8/8/pn6/8/8/6K1/1k6/8 b - - 1 70,0.0,b
8/8/1n6/4K3/p7/8/1k6/8 b - - 1 72,0.0,b
8/8/1n6/8/8/3K4/pk6/8 b - - 1 74,0.0,b
8/8/1n6/8/3K4/8/1k6/4q3 b - - 3 76,0.0,b
8/8/1n6/5K2/8/8/1k6/4q3 b - - 7 78,0.0,b
8/8/7K/3nq3/8/8/1k6/8 b - - 11 80,0.0,b
8/4n3/7K/8/8/6q1/1k6/8 b - - 15 82,0.0,b
rn1q1rk1/pp3ppp/2pbbn2/3pp3/2P5/1P1BP3/PB1PNPPP/2RQK2R w K - 6 8,1.0,w
rn1q1rk1/pp3ppp/3bbn2/3p4/4p3/1P1BP1N1/PB1P1PPP/2RQK2R w K - 0 10,1.0,w
r4rk1/pp1n1ppp/3bbq2/3p4/4p3/1P2P1N1/P2P1PPP/1BRQK2R w K - 0 12,1.0,w
r4rk1/pp1n1ppp/3b1q2/3p4/6b1/1P2PpN1/P2PK1PP/1BRQ3R w - - 0 14,1.0,w
r4rk1/pp3ppp/3b1q2/3pn3/6b1/1PK1P1N1/P2P2pP/1BRQ3R b - - 0 16,1.0,b
3rr1k1/p2bqppp/1pp2nn1/5N2/8/1P2P2P/P1Q2PP1/1BRR2K1 b - - 7 21,0.0,b
3r2k1/p2brppp/1pp2nn1/4q3/2N5/1P2P2P/P1Q2PP1/1BRR2K1 b - - 11 23,0.0,b
3r2k1/p2brppp/2p2nn1/Np5q/1P6/4P2P/P1Q2PP1/1BRR2K1 b - - 1 25,0.0,b
3Rr1k1/p4ppp/2p1bnn1/Np5q/1P6/1Q2P2P/P4PP1/1BR3K1 b - - 0 27,0.0,b
6k1/p4ppp/2p1bnn1/Np5q/1P6/4P2P/PQ3PPK/1BRr4 b - - 3 29,0.0,b
6k1/p4ppp/2p1b1n1/Np6/1P4nq/4PK1P/PQ3PP1/1BRr4 b - - 7 31,0.0,b
6k1/p4ppp/2p1bn2/Np2K3/1P5q/4P2P/PQ3PP1/1BRr4 b - - 0 33,0.0,b
r4rk1/1pb1qppp/p1p2nb1/P1Pp1P2/1P1Bn3/3BP3/2Q3PP/RN3RK1 b - - 0 16,1.0,b
r4rk1/1pb2ppp/p1p2n2/P1Pp1P1b/1P1BQ3/4P3/6PP/RN3RK1 b - - 0 18,1.0,b
r3r1k1/1pb2ppp/p1p5/P1Pp1P1b/1P1Bn3/4P1P1/6KP/RN3R2 b - - 2 20,1.0,b
3rr1k1/1pb2ppp/p1p5/P1Pp1P1b/1P1B4/2N1P1P1/6K1/R4R2 b - - 2 22,1.0,b
3r2k1/1pb2ppp/p1p5/P1P2PBb/1P1p4/2N3P1/6K1/R4R2 b - - 1 24,1.0,b
6k1/1pb2ppp/p1p5/P1P2PBb/NP1p4/6P1/4rRK1/R7 b - - 5 26,1.0,b
6k1/1pb2ppp/p1p2P2/P1P3B1/NP1p2b1/6P1/5K2/R7 b - - 0 28,1.0,b
7k/1pb2ppp/2p2P2/PpP3B1/3p2b1/6P1/1N3K2/R7 b - - 1 30,1.0,b
7k/2b2pp1/R1p2P1p/1pP3B1/3p2b1/6P1/1N3K2/8 b - - 0 32,1.0,b
7k/5pP1/2R5/1pP1b1p1/3p2b1/6P1/1N3K2/8 b - - 0 34,1.0,b
8/5pk1/8/1RP1b1p1/6b1/3p2P1/1N3K2/8 b - - 0 36,1.0,b
8/5pk1/8/1RP3p1/3b2b1/6P1/1N1K4/8 b - - 0 38,1.0,b
8/5pk1/2b5/6p1/3b4/1R4P1/1N1K4/8 b - - 1 40,1.0,b
8/5p2/2b3k1/8/3b2p1/1R4P1/1N1K4/8 b - - 1 42,1.0,b
8/5p2/2b2k2/8/6p1/1R4P1/3K4/4N1b1 b - - 5 44,1.0,b
8/5p2/1Rb2k2/8/6p1/3N2b1/3K4/8 b - - 1 46,1.0,b
8/2R2p2/8/6k1/6p1/3N4/3K4/8 b - - 0 48,1.0,b
8/2R2N2/8/5k2/6p1/8/3K4/8 b - - 0 50,1.0,b
8/5N2/2R5/5k2/6p1/4K3/8/8 b - - 4 52,1.0,b
8/8/2R4N/6k1/8/5Kp1/8/8 b - - 3 54,1.0,b
8/8/4R2N/8/5k2/8/6K1/8 b - - 2 56,1.0,b
8/5N2/4R3/7k/8/5K2/8/8 b - - 6 58,1.0,b
3rr1k1/pb3ppp/1p3n2/4q3/1P2P2n/3B2NP/4QPP1/2R1R1K1 b - - 0 27,0.0,b
3r2k1/pb2rppp/1p1q1n2/1B6/1P2P2n/6NP/4QPP1/2RR2K1 b - - 4 29,0.0,b
3q2k1/pb2rppp/1p3n2/1B6/1P2P2n/6NP/4QPP1/3R2K1 b - - 1 31,0.0,b
6k1/pb2rppp/1p3n2/1B2q3/1P2PP1n/3Q2NP/6P1/3R2K1 b - f3 0 33,0.0,b
1q2B1k1/pb2rppp/1p6/4P3/1P3P1n/3Q2NP/6P1/3R2K1 b - - 0 35,0.0,b
1q2r1k1/p4ppp/1p6/4P3/1P3P1n/6NP/1Q4b1/3R2K1 b - - 1 37,0.0,b
1q4k1/p3rppp/1p6/4P3/1P3P1n/6Nb/5Q2/3R2K1 b - - 1 39,0.0,b
1q4k1/p3rppp/1p6/4P3/1P3Pb1/5nN1/5QK1/R7 b - - 5 41,0.0,b
1q4k1/p3rppp/1p6/4P3/1P3Pb1/5nN1/5Q2/R6K b - - 9 43,0.0,b
1q4k1/p2r1ppp/1p6/4P3/1P1nNPb1/8/5Q2/R5K1 b - - 13 45,0.0,b
1q4k1/p4ppp/1p6/4P3/1P2NPb1/Rn6/5QK1/3r4 b - - 17 47,0.0,b
1q4k1/p4p1p/1p3p2/4Pb2/1P3P2/1R6/5QK1/3r4 b - - 0 49,0.0,b
6k1/pq3p1p/1p6/4pb2/1P3P2/R5K1/5Q2/3r4 b - - 1 51,0.0,b
6k1/pq3p1p/1p6/5b2/1P3Q2/R7/5K2/6r1 b - - 2 53,0.0,b
6k1/p4p1p/1p6/5b2/1P3Q2/R3q3/8/6r1 w - - 0 56,0.0,w
6k1/p4p2/7p/1p3Q2/1P6/4R3/8/6r1 w - - 0 58,0.0,w
8/p4pk1/8/7Q/1P6/4R3/8/6r1 w - - 1 60,0.0,w
8/p4k2/8/1P4r1/8/4R3/8/8 w - - 1 62,0.0,w
8/5k2/P7/2r5/8/3R4/8/8 w - - 1 64,0.0,w
rnbqk1nr/pp3ppp/2pb4/3pp3/2P5/1P2PN2/PB1P1PPP/R2QKB1R b KQkq - 1 5,0.5,b
rn1qk2r/pp3ppp/2pb1n2/3pp3/2P3b1/1P1BPN1P/PB1P1PP1/R2QK2R b KQkq - 0 7,0.5,b
r2qk2r/pp3ppp/n1pb1n2/3Pp3/8/1P1BPP1P/PB1P1P2/R2QK2R b KQkq - 0 9,0.5,b
r1q1k2r/pp3ppp/2Pb1n2/2n1p3/8/1P1BPP1P/PB1PKP2/R2Q3R b kq - 0 11,0.5,b
r1q1k2r/p4pQp/2pb1n2/4p3/8/1P1nPP1P/PB1PKP2/R6R b kq - 0 13,0.5,b
r1q4r/p3kpQp/2pb1n2/4p3/5P2/1P3P1P/PB1P1P2/R2K3R b - - 0 15,0.5,b
r1q3r1/p2k1p1p/2pb1Q2/4P3/8/1P3P1P/PB1P1P2/R2K3R w - - 1 18,0.5,w
r1q5/p2kb1rQ/2p5/4P3/8/1P3P1P/PB1P1P2/R2K3R w - - 1 20,0.5,w
1rq5/p1k1b3/2p5/4P3/6Q1/1P3P1P/PB1P1P2/R2K3R w - - 3 22,0.5,w
1r6/p2kb3/2p5/4P3/8/1P3P1P/PB1P1P2/2RK3R w - - 2 24,0.5,w
8/p2kb3/2p5/r3P3/2R5/1P3P1P/PB1P1P2/3K3R w - - 6 26,0.5,w
8/p3b3/2R5/r2k4/8/1P3P1P/PB1P1P2/3K3R w - - 1 28,0.5,w
3b4/p1R5/8/3k4/8/1P3P1P/rB1P1P2/2K4R w - - 2 30,0.5,w
3R4/p7/r1k5/8/8/1P3P1P/1B1P1P2/2K4R w - - 1 32,0.5,w
8/p2k4/r7/8/2RB4/1P3P1P/3P1P2/2K4R b - - 5 34,0.5,b
8/p7/r7/3k4/2RB4/1P3P1P/2KP1P2/4R3 b - - 9 36,0.5,b
8/p7/3k4/4R3/2RB4/rP3P1P/1K1P1P2/8 b - - 13 38,0.5,b
8/p2k4/r7/8/3B4/1P3P1P/1K1P1P2/2R1R3 b - - 17 40,0.5,b
8/B7/2k5/8/8/1P3P1P/1K1P1P2/4R3 b - - 0 42,0.5,b
8/8/2k5/2B1R3/8/1P3P1P/1K1P1P2/8 b - - 4 44,0.5,b
8/8/2k5/2B1R3/8/1P3P1P/1K1P1P2/8 b - - 8 46,0.5,b
8/8/2k5/2B1R3/3P4/1P3P1P/1K3P2/8 b - - 0 48,0.5,b
8/4R3/k7/2BP4/8/1P3P1P/1K3P2/8 b - - 2 50,0.5,b
8/4R3/8/3P4/1k6/1P3P1P/1K1B1P2/8 b - - 6 52,0.5,b
8/8/3k4/3PR3/5B2/1P3P1P/1K3P2/8 b - - 10 54,0.5,b
8/8/3k4/3PR3/5B2/1P3P1P/1K3P2/8 b - - 14 56,0.5,b
8/3k4/8/3P4/5B2/1P3P1P/1K3P2/4R3 b - - 18 58,0.5,b
3k4/4R3/3B4/3P4/8/1P3P1P/1K3P2/8 b - - 22 60,0.5,b
3k4/2R5/8/3P4/8/1P3P1P/1K3P1B/8 b - - 26 62,0.5,b
3k4/2R5/8/3P4/8/1P3P1P/1K3P1B/8 b - - 30 64,0.5,b
3k4/1R6/3B4/3P4/8/1P3P1P/1K3P2/8 b - - 34 66,0.5,b
3r2k1/pb3p1p/1p1r1np1/4q3/1PB1P2n/6NP/4QPP1/2R1R1K1 w - - 0 30,0.0,w
3r2k1/Q2r1p1p/1pb2np1/4q3/1PB1P2n/6NP/5PP1/2R1R1K1 w - - 1 32,0.0,w
3r4/2qr1k1p/1Qb2np1/8/1P2P2n/6NP/5PP1/2R1R1K1 w - - 0 34,0.0,w
3rn3/3r1k1p/2R3p1/8/1P2P2n/6NP/5PP1/4R1K1 w - - 1 36,0.0,w
3rn3/3r2kp/8/4P1p1/1PR4n/6NP/5PP1/4R1K1 w - - 0 38,0.0,w
3r4/3r3p/2Rn2k1/4P1pN/1P5n/7P/5PP1/4R1K1 w - - 4 40,0.0,w
3r4/3r3p/2Rn4/4Pkp1/1P6/7P/5PP1/4R1K1 w - - 0 42,0.0,w
3r4/7p/3r2k1/4P1p1/1P4P1/7P/5P2/4R1K1 w - - 0 44,0.0,w
8/7p/1r4k1/6p1/1P2R1P1/7P/5P2/6K1 w - - 2 46,0.0,w
8/6kp/1r6/6p1/1P2R1P1/5K1P/5P2/8 w - - 6 48,0.0,w
8/5k1p/1r6/6p1/1P2R1P1/5K1P/5P2/8 w - - 10 50,0.0,w
4r3/5k1p/8/6p1/1PR3P1/7P/4KP2/8 w - - 14 52,0.0,w
8/4r2p/6k1/2R3p1/1P4P1/3K3P/5P2/8 w - - 18 54,0.0,w
8/1r3k1p/8/6p1/1P4P1/2RK3P/5P2/8 w - - 22 56,0.0,w
8/5k1p/8/6p1/5rP1/R1K4P/5P2/8 w - - 2 58,0.0,w
8/3R3p/6k1/6p1/6P1/2K4P/5r2/8 w - - 0 60,0.0,w
8/7p/1r4k1/6p1/6P1/3R3P/3K4/8 w - - 4 62,0.0,w
8/7p/6k1/3R2p1/6P1/1r2K2P/8/8 w - - 8 64,0.0,w
8/7p/6k1/3R2p1/6P1/r7/6K1/8 w - - 2 66,0.0,w
8/7p/6k1/6p1/6P1/r7/5RK1/8 w - - 6 68,0.0,w
8/7p/6k1/6p1/6r1/8/6K1/4R3 w - - 0 70,0.0,w
8/7p/6k1/6p1/5r2/5K2/8/R7 w - - 4 72,0.0,w
8/7p/6k1/8/3r2p1/8/4K3/6R1 w - - 2 74,0.0,w
8/7p/6k1/8/5rp1/8/3K4/6R1 w - - 6 76,0.0,w
8/7p/8/5k2/3r2p1/8/4K3/5R2 b - - 10 78,0.0,b
8/7p/8/3rkR2/6p1/8/4K3/8 b - - 16 81,0.0,b
8/8/7p/3r1k2/8/6p1/5K2/8 w - - 0 84,0.0,w
8/8/3r3p/5k2/8/5K2/8/8 w - - 3 86,0.0,w
8/8/3r4/5k2/7p/5K2/8/8 w - - 0 88,0.0,w
8/8/3r4/5k2/8/8/4K2p/8 w - - 0 90,0.0,w
8/8/3r4/5k2/8/8/5K2/3r4 w - - 2 92,0.0,w
8/8/8/5k2/8/5K2/3r4/7r w - - 6 94,0.0,w
8/8/8/8/5k2/8/4K3/3r3r w - - 10 96,0.0,w
8/8/8/8/5k2/8/4K3/2r4r w - - 14 98,0.0,w
8/8/8/8/3K1k2/8/3r4/2r5 w - - 18 100,0.0,w
r1b1r1k1/pp1n1ppp/2p2n2/3Pp3/8/qP2P3/P2PNPPP/1BRQ1RK1 b - - 0 12,0.0,b
r1br2k1/pP3ppp/1n3n2/4p3/8/qP2P3/P2PNPPP/1BRQ1RK1 b - - 0 14,0.0,b
r2r1k2/pb3ppp/1n3n2/4p3/8/qPN1P3/P1RP1PPP/1B1Q1RK1 b - - 3 16,0.0,b
r2r4/pb2kppp/1n1q1n2/4p3/8/1PN1P1P1/P1RP1P1P/1B1QR1K1 b - - 0 18,0.0,b
r2r4/pbR1kppp/1n2qn2/4p3/4N3/1P2P1P1/P2P1P1P/1B1QR1K1 b - - 4 20,0.0,b
r7/pb1nkppp/1n2q3/2N1p3/8/1P2P1P1/P2P1P1P/1B1QR1K1 b - - 1 22,0.0,b
r7/pb2kppp/1n6/2n1p3/3P4/1P2PPPq/P6P/1B1QR1K1 b - - 0 24,0.0,b
r7/pb2kppp/1n6/4nB2/8/1P2PPPq/P6P/3QR1K1 b - - 1 26,0.0,b
r7/pb2kppp/1n6/5q2/4P3/1P3nP1/P6P/3QRK2 b - - 1 28,0.0,b
r7/pb2kppp/1n6/8/4P3/1P2KnP1/P5qP/3QR3 b - - 5 30,0.0,b
r7/pb2kppp/1n6/8/4q3/1P4P1/P2K3n/3Q2R1 b - - 1 32,0.0,b
3r4/pb2kppp/1n6/8/8/1P2q1P1/P6n/1K1Q2R1 b - - 5 34,0.0,b
8/p3kppp/1n6/8/4b3/1P2q1P1/PK5n/3R4 b - - 2 36,0.0,b
8/p3kppp/1n6/8/1K2b3/1P4P1/P6n/3q4 b - - 1 38,0.0,b
8/p3kppp/1n6/2K5/8/1P1b2P1/P2q3n/8 b - - 5 40,0.0,b
8/p3kppp/1n6/8/3K2P1/1q1b4/7n/8 b - - 0 42,0.0,b
2brr1k1/p3qppp/1p3nn1/2p5/8/1P2PQNP/P4PP1/1BR1R1K1 b - - 3 23,0.0,b
2brr1k1/p3qppp/1p3nB1/2p5/5Q2/1P2P1NP/P4PP1/2R1R1K1 b - - 0 25,0.0,b
2brr1k1/p4pp1/1p3np1/2p1q3/Q7/1P2P1NP/P4PP1/2R1R1K1 b - - 3 27,0.0,b
3rr1k1/Q2b1pp1/1p2qnp1/2p5/8/1P2PPNP/P5P1/2R1R1K1 b - - 0 29,0.0,b
3rr1k1/3b1pp1/1p1q2p1/2p5/4n3/QP2PP1P/P5P1/2R1R1K1 b - - 1 31,0.0,b
1q1rr1k1/3b1pp1/1p3np1/2p5/8/1P2PP1P/P4QP1/2R1R1K1 b - - 5 33,0.0,b
1q2r1k1/5pp1/1p3np1/2p2b2/8/1P2PP1P/P4QP1/3R2K1 b - - 0 35,0.0,b
4r1k1/2q2pp1/1p2bnp1/2p1P3/8/1P3P1P/P4QP1/3R2K1 b - - 0 37,0.0,b
4r1k1/5pp1/1p3np1/2p1q3/8/1P3P1P/2Q3P1/3R2K1 b - - 1 39,0.0,b
6k1/5pp1/1p3np1/2p5/8/1P2rP1P/6P1/3R2K1 w - - 0 42,0.0,w
4rk2/5pp1/1p3np1/2p5/8/1P3P1P/5KP1/1R6 w - - 4 44,0.0,w
3R4/4kpp1/1p2rnp1/2p5/8/1P3P1P/5KP1/8 w - - 8 46,0.0,w
3R4/4kpp1/1p2rnp1/2p5/8/1P3P1P/5KP1/8 w - - 12 48,0.0,w
8/4kpp1/1pr2np1/8/2P5/3R1P1P/5KP1/8 w - - 1 50,0.0,w
8/4kpp1/1p3np1/8/8/2r1KP1P/6P1/3R4 w - - 2 52,0.0,w
8/4kpp1/1p3np1/8/3r1K2/5P1P/6P1/8 w - - 0 54,0.0,w
8/4kpp1/1p3np1/8/8/5P1P/3r1KP1/8 w - - 4 56,0.0,w
8/4kpp1/1p4p1/7n/8/5P1P/2r3PK/8 w - - 8 58,0.0,w
8/4kpp1/6p1/7n/1p5P/5P2/2r3P1/6K1 w - - 0 60,0.0,w
8/4kpp1/6p1/8/5n1P/1p4P1/2r5/6K1 w - - 0 62,0.0,w
8/4kp2/6p1/6P1/5n2/1p4P1/2r5/7K w - - 0 64,0.0,w
8/4k3/5pp1/6P1/5P2/8/1pr5/6K1 w - - 0 66,0.0,w
8/8/5k2/6p1/5P2/8/1pr5/7K w - - 0 68,0.0,w
3r1k2/pb3ppp/1p3n2/5N2/1PBrP2n/5P1P/6P1/2R1R1K1 b - - 2 33,0.0,b
4rk2/pb3ppp/1p3n2/5P2/1PBr4/5P1P/6P1/2RR2K1 b - - 2 35,0.0,b
5k2/pb3ppp/1p3n2/4rP2/1PB5/5P1P/6P1/R5K1 b - - 2 37,0.0,b
5k2/1b3ppp/1p3n2/R4P2/2B5/5P1P/6P1/6K1 b - - 0 39,0.0,b
8/1b2kppp/5n2/p4P2/2B5/5P1P/4K1P1/8 b - - 3 41,0.0,b
8/4kppp/5n2/p4b2/2B2P2/4K2P/6P1/8 b - - 0 43,0.0,b
8/4kppp/8/p6n/2B2PP1/4K3/8/8 b - - 0 45,0.0,b
8/4kppp/5n2/8/p4PP1/3B1K2/8/8 b - - 1 47,0.0,b
8/4kp1p/5n2/5Pp1/p5P1/5K2/8/1B6 b - - 1 49,0.0,b
8/3nkp1p/8/5Pp1/6P1/p7/6K1/1B6 b - - 3 51,0.0,b
8/3nk3/5p1p/5Pp1/6P1/p7/B6K/8 b - - 1 53,0.0,b
8/3k4/5p1p/4nPp1/6P1/pB4K1/8/8 b - - 5 55,0.0,b
8/8/1k3p1p/4nPp1/6P1/pB4K1/8/8 b - - 9 57,0.0,b
8/8/2k2p1p/4nPp1/6P1/1B6/7K/q7 w - - 0 60,0.0,w
8/8/2k1Bp2/5Ppp/6n1/8/6K1/q7 w - - 0 62,0.0,w
8/8/2k1Bp2/5Ppp/6n1/4q3/4K3/8 w - - 4 64,0.0,w
8/8/2k1Bp1n/5Ppp/3q4/8/2K5/8 w - - 8 66,0.0,w
8/8/5p1n/3k1Ppp/q7/8/3K4/8 b - - 2 69,0.0,b
8/8/5p1n/3k1P1p/q7/6p1/4K3/8 b - - 1 71,0.0,b
8/8/5p1n/3k1P2/4q2p/5Kp1/8/8 w - - 1 74,0.0,w
5k2/p1rr1ppp/1p2bn2/1P2P3/7n/R4PNP/4B1P1/R5K1 b - - 0 38,0.0,b
5k2/p1rr1ppp/1p2b3/1P2P3/R4n1n/5PNP/4BKP1/R7 b - - 4 40,0.0,b
5k2/p2r1ppp/1p2b3/1P2P3/R4n2/5P1P/2r1NKn1/R4B2 b - - 3 42,0.0,b
5k2/R4ppp/1p6/1P2Pb2/5n2/5P1P/2r1NKn1/5B2 b - - 0 44,0.0,b
R7/4kppp/1p6/1P2Pb2/8/5P1P/2r1BKn1/8 b - - 0 46,0.0,b
R7/4kppp/1p6/1P2Pb2/7K/5P1P/2r1n3/8 b - - 1 48,0.0,b
R7/4kppp/1p6/1P2PbK1/5r2/7P/4n3/8 b - - 1 50,0.0,b
8/R4ppp/1p6/1P2k1K1/5r2/7P/4n3/1b6 w - - 0 53,0.0,w
8/R5pp/1p3p2/1P2k1K1/5r2/6nP/8/1b6 b - - 0 55,0.0,b
r1b1r1k1/pp1n1ppp/2pq1n2/8/2PN4/4P2P/P4PP1/1BRQ1RK1 b - - 0 15,1.0,b
r1b1r1k1/pp1n1ppp/5n2/2p5/1qP5/4PQ1P/P1N2PP1/1BR2RK1 b - - 1 17,1.0,b
r1b1r2k/pp1n1ppp/5n2/2p5/2P5/4PQ1P/PqNR1PP1/1BR3K1 b - - 5 19,1.0,b
r1b1r2k/pp1n1ppp/5n2/2p5/2P5/4PQ1P/Pq3PP1/1B1RN1K1 b - - 3 21,1.0,b
r1b4k/pp1n1ppp/1q3n2/2p5/2P5/4Q2P/P4PP1/1B1RN1K1 b - - 0 23,1.0,b
r1b3nk/pp1n1Qpp/2q5/2p5/2P5/7P/P4PP1/1B1RN1K1 b - - 0 25,1.0,b
r1b3nk/pp4pp/7q/2p1Q3/2P5/7P/P4PP1/1B1RN1K1 b - - 0 27,1.0,b
r6k/pp4pp/5n1q/2p1Q3/2P3P1/5N2/P4PP1/1B1R2K1 b - - 2 29,1.0,b
r6k/pp4pp/8/2p5/2P3n1/2Q2N2/P4PP1/1B1R3K b - - 0 31,1.0,b
r6k/pp4pp/8/2p5/2P5/3Q1N2/P5P1/1B1n2K1 b - - 1 33,1.0,b
6r1/pp4pp/8/2p5/2P5/5N2/P5P1/1B1n2K1 w - - 0 36,1.0,w
3r1k2/p4ppp/1p2bn2/1P2P3/3r3n/5PNP/4B1P1/2R1R1K1 b - - 0 35,0.5,b
3r1k2/R2n1ppp/1p2b3/1P2P3/7n/5PNP/3rB1P1/4R1K1 b - - 0 37,0.5,b
3r1k2/R2n1ppp/1p2b3/1P1rP3/8/5PNP/4B1K1/4R3 b - - 0 39,0.5,b
3r1k2/R2n1ppp/1p6/1P1br3/5P2/6NP/4BK2/4R3 b - - 2 41,0.5,b
3rr1k1/3n1ppp/1p6/1P1b4/5P2/6NP/4BK2/3RR3 b - - 6 43,0.5,b
3Rr1k1/1b3ppp/1p3n2/1P6/5P2/6NP/4BK2/4R3 b - - 0 45,0.5,b
2r3k1/1b3ppp/1p3n2/1P6/5P2/1B4NP/5K2/4R3 b - - 3 47,0.5,b
2b3k1/5ppp/1p3n2/1P5N/5P2/2r4P/5K2/3BR3 b - - 7 49,0.5,b
6k1/5p1p/1p3p2/1P6/5P2/2r4b/5K2/3B3R b - - 1 51,0.5,b
5k2/5p1p/1p3p2/1P3b2/5P2/2r5/4BK2/7R b - - 5 53,0.5,b
8/4kp1p/1p3p2/1P6/3RbP2/2r5/4BK2/8 b - - 9 55,0.5,b
8/4kp1p/1p3p2/1P3b2/3R1P2/8/2r1BK2/8 b - - 13 57,0.5,b
8/4kp1p/1p3p2/1r3b2/3R1P2/8/4BK2/8 b - - 1 59,0.5,b
8/4kp1p/1pr2p2/5b2/1RB2P2/8/5K2/8 b - - 5 61,0.5,b
8/1r2kp1p/1p3p2/3B1b2/1R3P2/8/5K2/8 b - - 9 63,0.5,b
