fen,outcome,side_to_move
3r2k1/1pb2pp1/p1p5/P1P2b2/1P1Bpn2/4P3/5K1P/1B1R4 w - - 0 33,0.0,w
3r2k1/1p3pp1/p1p5/P1P2b2/1P1Bp3/8/2B2K1b/3R4 w - - 0 35,0.0,w
4r1k1/1p3pp1/p1p5/P1P2b2/1P6/2B1K3/2B4b/3R4 w - - 1 37,0.0,w
1b4k1/1p3pB1/p1p5/P1P2b2/1P2r3/4K3/8/3R4 w - - 0 39,0.0,w
8/1p3pk1/p1p5/P1P2b2/1P2rb2/8/3K4/5R2 w - - 2 41,0.0,w
8/1p3pk1/p1p5/P1P1bb2/1P3r2/3K4/8/5R2 w - - 6 43,0.0,w
8/1p3pk1/p1p5/P1P2b2/1P6/8/8/b4K2 w - - 1 45,0.0,w
8/1p3pk1/p7/PpP2b2/8/2b5/5K2/8 w - - 0 47,0.0,w
8/1p3pk1/p7/1pP2b2/1b6/8/6K1/8 w - - 2 49,0.0,w
8/1p3pk1/p1b5/1p6/1b6/8/8/5K2 w - - 0 51,0.0,w
8/1p1b1pk1/p7/1p6/1b3K2/8/8/8 b - - 4 53,0.0,b
8/1p3p2/p5k1/1p6/1b6/5b2/8/8 w - - 0 56,0.0,w
r3rnk1/pp1bbpnp/2p2Pp1/3pP3/6P1/2P5/PPBN3P/R1B2R1K b - - 0 19,0.5,b
r2brn2/pp1b1pkp/2p3p1/3pP3/6P1/1BP5/PP1N3P/R1B2R1K b - - 1 21,0.5,b
r3rn2/pp3pkp/2p1b1p1/3pP1b1/6P1/1BP3K1/PP1N3P/R1B2R2 b - - 5 23,0.5,b
r3r3/pp3pkp/2p1b1p1/2npP1b1/6P1/1BP2NK1/PP5P/R1B1R3 b - - 9 25,0.5,b
r2br3/pp3pkp/2p1b1p1/3pP3/3N2P1/1PP3K1/1P5P/R1B1R3 b - - 2 27,0.5,b
r1bbr3/pp3pkp/2p3p1/3pP3/3N2P1/1PP3K1/1P1B3P/R2R4 b - - 6 29,0.5,b
r2b4/pp1b1pkp/2p3p1/3pr1P1/3N1B2/1PP3K1/1P5P/R2R4 b - - 2 31,0.5,b
r3r3/pp1b1pkp/2p3p1/3p2N1/5B2/1PP3K1/1P5P/R2R4 b - - 0 33,0.5,b
r3r3/pp4kp/2p2pp1/3p1b2/5B2/1PP2NK1/1P1R3P/R7 b - - 1 35,0.5,b
r3r3/pp3k1p/5ppB/2pp1b2/7N/1PP3K1/1P1R3P/R7 b - - 1 37,0.5,b
r3r3/pp3k1p/4bppB/2p5/3P3N/1P4K1/1P1R3P/5R2 b - - 0 39,0.5,b
r3r3/pp1R1k1p/5ppB/8/7N/1b4K1/1P5P/5R2 b - - 1 41,0.5,b
4r3/pp2rk1p/5ppB/8/7N/1b3RK1/1P1R3P/8 b - - 5 43,0.5,b
4r3/pp2r2p/4kppB/8/2b3KN/8/1P1R1R1P/8 b - - 9 45,0.5,b
4r3/pp2rk1p/5ppB/1b6/6KN/8/1P1R1R1P/8 b - - 13 47,0.5,b
4r3/pp3k1p/5pp1/1b6/2r2B1N/6K1/1P1R1R1P/8 b - - 17 49,0.5,b
8/pp3k1p/6p1/1b3p2/2r1rB2/4N1K1/1P1R1R1P/8 b - - 1 51,0.5,b
6k1/pR5p/2r3p1/1b3p2/4rB2/4N1K1/1P3R1P/8 b - - 0 53,0.5,b
2r3k1/6Rp/p5pB/1b3p2/4r3/4N1K1/1P3R1P/8 b - - 3 55,0.5,b
4r2k/2R4p/p5pB/1b3p2/4r3/4N1K1/1P3R1P/8 b - - 7 57,0.5,b
4r2k/2R4p/p5p1/1b6/8/4B1K1/1P3R1P/8 b - - 0 59,0.5,b
4r2k/2R4p/p5p1/1b6/8/6K1/1P3R1P/8 b - - 3 61,0.5,b
3r2k1/7p/p5p1/1bR5/8/6K1/1P4RP/8 b - - 7 63,0.5,b
6k1/7p/p5p1/1bR5/3r4/5K2/1P4RP/8 b - - 11 65,0.5,b
8/7R/p3k1p1/1b6/3r4/5K2/1P4RP/8 b - - 0 67,0.5,b
8/7R/p1b1k1p1/8/4r3/8/1P1K2RP/8 b - - 4 69,0.5,b
8/7R/p1b1k1p1/8/8/5r2/1P2K1RP/8 b - - 8 71,0.5,b
8/R7/p3krp1/1b4R1/8/8/1P2K2P/8 w - - 12 74,0.5,w
8/R7/p2k2p1/1b4R1/3K1r2/8/1P5P/8 w - - 16 76,0.5,w
8/R7/p5R1/1b2k3/1r6/4K3/1P5P/8 w - - 1 78,0.5,w
8/8/p5R1/1b2k3/8/2r1K3/1P5P/8 w - - 0 80,0.5,w
8/8/pR6/4k3/8/2Pb1K2/7P/8 b - - 3 82,0.5,b
8/8/8/p3k3/2b5/2P1K3/7P/1R6 b - - 3 84,0.5,b
8/8/8/4k3/p7/1bP1K3/7P/R7 w - - 3 87,0.5,w
8/8/8/6k1/p7/1bP5/5K1P/1R6 w - - 7 89,0.5,w
8/8/8/4k3/p7/1bP1K3/7P/R7 w - - 11 91,0.5,w
8/8/8/5k2/p1b5/2P3K1/7P/R7 w - - 15 93,0.5,w
6b1/8/8/R7/4k3/2P3K1/7P/8 w - - 3 95,0.5,w
8/5b2/8/7R/4k3/2P3K1/7P/8 w - - 7 97,0.5,w
6b1/7R/8/8/4k3/2P5/5K1P/8 w - - 11 99,0.5,w
r1bqkb1r/pppnpppp/5n2/1B1P4/8/2N5/PPPP1PPP/R1BQK2R b KQkq - 4 4,1.0,b
r1bqkb1r/pppn2pp/4pn2/1B6/8/2N5/PPPP1PPP/R1BQ1RK1 b kq - 1 6,1.0,b
r1bq3r/pppn1kpp/3bpn2/1B6/8/2N2Q2/PPPP1PPP/R1B1R1K1 b - - 5 8,1.0,b
r1bq3r/pp3kpp/2pbpn2/4n3/8/2N3Q1/PPPPBPPP/R1B1R1K1 b - - 3 10,1.0,b
1rbq3r/pp3kpp/2pbpnn1/8/4N3/3Q4/PPPPBPPP/R1B1R1K1 b - - 7 12,1.0,b
1rbr4/pp3kpp/2p1pnn1/4b1N1/8/8/PPPPBPPP/R1B1R1K1 b - - 1 14,1.0,b
1rbr4/ppb1k1pp/2p1pnn1/8/2B5/5N2/PPPP1PPP/R1B1R1K1 b - - 5 16,1.0,b
2rr4/ppbbk1pp/2p1pnn1/8/3P4/1B3N2/PPP2PPP/R1B1R1K1 b - d3 0 18,1.0,b
2rr4/pp1bk1pp/4pnn1/b1p5/3P4/1B3N2/PPPBRPPP/R5K1 b - - 1 20,1.0,b
2rr4/pp1bk1pp/4pnn1/8/3p4/1B6/PPPNRPPP/4R1K1 b - - 1 22,1.0,b
2rr4/pp2k1pp/2b1Bn2/4R3/3p1n2/8/PPPN1PPP/4R1K1 b - - 0 24,1.0,b
2rr1k2/pp4pp/2b2R2/8/3p4/8/PPPN1PPP/4R1K1 b - - 0 26,1.0,b
2rr1k2/pp5p/5p2/8/3p4/1N6/PPP2PKP/4R3 b - - 0 28,1.0,b
3r4/pp3k1p/5p2/8/3p4/1N3K2/PPr2P1P/1R6 b - - 3 30,1.0,b
2rr4/pp3k1p/5p2/8/8/3p1K2/PP3P1P/2NR4 b - - 1 32,1.0,b
2r5/pp3k1p/5p2/8/4K3/1N1r4/PP1p1P1P/3R4 b - - 3 34,1.0,b
8/pp3k1p/5p2/8/8/1P1K4/1Prp1P1P/3R4 b - - 2 36,1.0,b
8/pp3k1p/5p2/8/3K4/1P6/r2p1P1P/3R4 b - - 3 38,1.0,b
8/pp3k1p/5p2/8/8/1PK5/r2R1P1P/8 b - - 0 40,1.0,b
8/pp5p/4kp2/8/8/1PK5/5P1P/8 b - - 2 42,1.0,b
8/pp5p/5p2/8/4K1k1/1P6/5P1P/8 b - - 6 44,1.0,b
8/pp5p/5K2/8/8/1P6/5P1k/8 b - - 0 46,1.0,b
8/pp4Kp/8/8/5P2/1P6/8/6k1 b - f3 0 48,1.0,b
8/pp4Kp/5P2/8/8/1P6/5k2/8 b - - 0 50,1.0,b
5Q2/1p4Kp/p7/8/8/1P4k1/8/8 b - - 0 52,1.0,b
8/1Q4Kp/8/p7/8/1P6/5k2/8 b - - 0 54,1.0,b
8/7K/8/p2Q4/8/1P6/5k2/8 b - - 2 56,1.0,b
8/8/6K1/3Q4/P7/6k1/8/8 b - - 0 58,1.0,b
8/8/P5K1/3Q4/8/4k3/8/8 b - - 0 60,1.0,b
Q7/8/6K1/3Q4/8/8/5k2/8 b - - 0 62,1.0,b
8/8/6K1/8/Q5k1/1Q6/8/8 b - - 4 64,1.0,b
5r1k/2p3b1/1p1p2pp/pPnPp2n/P3Pq2/3P1P2/2R3BP/3QR2K b - - 5 39,0.0,b
5r1k/2p3b1/1p1p1npp/pPnPp3/P3P2q/3P1P2/2R1R1BP/3Q2K1 b - - 9 41,0.0,b
5r1k/2p3b1/1p1p3p/pPnPp1pn/P3P2q/3P1P1P/2RQR1B1/6K1 b - - 0 43,0.0,b
5r1k/2p3b1/1p1p3p/pPRPp1p1/P3Pn2/3PRPqP/3Q2B1/6K1 b - - 0 45,0.0,b
5r1k/2p3b1/1p5p/pPpPp1p1/P3P3/3PRPqP/6Q1/7K b - - 0 47,0.0,b
5rk1/2p3b1/1p5p/pPpPp1p1/P3P3/3P1P1P/4R1K1/8 b - - 2 49,0.0,b
5r2/2p2kb1/1p5p/pP1Pp1p1/P3P3/3p1P1P/4R3/5K2 w - - 0 52,0.0,w
8/2p1k1b1/1p5p/pP1Pp1p1/P3Pr2/3R1P1P/8/5K2 w - - 1 54,0.0,w
8/2pk1rb1/1p5p/pP1Pp1p1/P3P3/2R2P1P/5K2/8 w - - 5 56,0.0,w
8/2pk1rb1/1p5p/pP1Pp1p1/P3P3/2R1KP1P/8/8 w - - 9 58,0.0,w
5r2/2pk4/1p3b1p/pP1Pp1p1/P3P3/2R1KP1P/8/8 w - - 13 60,0.0,w
5r2/2pk4/1p3b1p/pP1Pp1p1/P3P3/2R1KP1P/8/8 w - - 17 62,0.0,w
5r2/2pk4/1p5p/pP1Pp1p1/Pb2P3/5P1P/2R2K2/8 w - - 21 64,0.0,w
8/2pk4/1p5p/pPbPp1p1/P1R1Pr2/5P1P/4K3/8 b - - 25 66,0.0,b
8/2pk4/1p5p/pPbPp1p1/P1R1P3/5P1r/4K3/8 w - - 1 69,0.0,w
8/2pk4/1P5p/p1pPp1p1/P3P3/5Pr1/4K3/8 w - - 1 71,0.0,w
2k5/8/7p/p1pPp3/P3P1p1/5Pr1/4K3/8 w - - 0 73,0.0,w
2k5/8/8/p2Pp1p1/P1p1P3/6r1/4K3/8 w - - 0 75,0.0,w
2k5/8/8/p2Pp1p1/P3P3/1Kp3r1/8/8 b - - 2 77,0.0,b
1k6/8/3P4/p3p3/P3P1p1/2p3r1/2K5/8 b - - 1 79,0.0,b
1k6/3P4/8/p3p3/P3P3/2K3p1/8/6r1 b - - 0 81,0.0,b
3R4/2k5/8/p3p3/P3P3/3K4/6p1/6r1 b - - 0 83,0.0,b
3k4/8/8/p3p3/P3P3/1K6/6p1/2r5 b - - 3 85,0.0,b
3k4/2r5/8/p3p3/P3P3/1K6/8/6q1 b - - 3 87,0.0,b
3k4/8/1r6/p3p3/P3P3/3K4/8/6q1 b - - 7 89,0.0,b
3k4/8/8/p3p3/P1KqP3/8/1r6/8 w - - 11 92,0.0,w
5k2/p1rr1ppp/1p6/1P1nP3/5P1n/R5PP/4N3/R5K1 b - - 0 41,0.0,b
8/p1rrkppp/1p4n1/1P1nP3/3N1P2/3R2PP/8/R5K1 b - - 4 43,0.0,b
8/p1rrkppp/1p6/1P2PN2/5n2/3R3P/8/R5K1 b - - 1 45,0.0,b
8/p1rrkpNp/1p6/1P2P3/5n2/6RP/8/R5K1 b - - 2 47,0.0,b
8/p1rrkpNp/1p6/1P2P3/8/6KP/8/R7 b - - 0 49,0.0,b
8/p1r1kpNp/1p2P3/1P4r1/8/7P/5K2/R7 b - - 2 51,0.0,b
8/R1r4p/1p2k3/1P4r1/8/7P/5K2/8 b - - 0 53,0.0,b
8/7p/1p2k3/1P4r1/8/r6P/8/3K4 b - - 3 55,0.0,b
8/7p/1p2k3/1r6/8/7r/3K4/8 b - - 1 57,0.0,b
8/7p/1p2k3/8/6r1/7r/8/3K4 b - - 5 60,0.0,b
8/7p/1p2k3/8/4r3/7r/2K5/8 b - - 9 62,0.0,b
8/7p/1p2k3/8/2K5/8/7r/4r3 b - - 13 64,0.0,b
8/7p/Kp2k3/8/8/8/2r5/2r5 b - - 17 66,0.0,b
8/7p/Kp2k3/8/8/8/2r5/2r5 b - - 21 68,0.0,b
8/7p/1p3k2/8/1K6/8/r7/2r5 b - - 25 70,0.0,b
8/7p/1p3k2/2r5/8/K7/3r4/8 b - - 29 72,0.0,b
8/7p/1p3k2/2r5/K7/4r3/8/8 b - - 33 74,0.0,b
8/7p/1p3k2/2r5/K7/3r4/8/8 b - - 37 76,0.0,b
8/7p/1p3k2/2r5/1K6/2r5/8/8 w - - 41 79,0.0,w
8/8/1p3k1p/2r5/2r5/1K6/8/8 b - - 2 81,0.0,b
8/8/1p3k2/2r4p/6r1/8/8/1K6 b - - 3 83,0.0,b
8/8/1p3k2/2r5/1r5p/8/K7/8 b - - 1 85,0.0,b
4rrk1/1pb2ppp/p1p1qn2/P1Pp4/1P1BnPb1/N2BPR2/RQ4PP/6K1 w - - 8 20,0.0,w
4r1k1/1pb1rppp/p1p1qn2/P1Pp4/1P1BnPb1/N2BP2P/RQ4P1/5RK1 w - - 1 22,0.0,w
4r1k1/1pb1rpp1/p1p1q2p/P1Pp2Pn/1P1BnP2/N2BP3/RQ4P1/5RK1 w - - 1 24,0.0,w
2q1r1k1/1pb1r1p1/p1p3pp/P1Pp1P1n/1P1Bn3/N2BP3/RQ4P1/5RK1 w - - 0 26,0.0,w
4r1k1/1pb3r1/p1p3Pp/P1Pp3n/1P2n1q1/N2BP3/RQ4P1/5RK1 w - - 0 28,0.0,w
4r1k1/1pb3r1/p1p3Pp/P1P4n/1Pp1q3/4P3/RQ4P1/5RK1 w - - 0 30,0.0,w
4r1k1/1pb3r1/p1p3Pp/P1P4n/1Pp5/8/R4qP1/5RK1 w - - 0 32,0.0,w
4r1k1/1pb2Rr1/p1p4p/P1P4n/1Pp5/8/6P1/5RK1 w - - 2 34,0.0,w
4r3/1pb3k1/p1p4p/P1P5/1Pp2n2/8/6P1/2R3K1 w - - 2 36,0.0,w
4r3/1pb5/p1p2k1p/P1P5/1PR5/3n4/5KP1/8 w - - 3 38,0.0,w
4r3/1pb5/p1p2k1p/P1P5/1Pn5/4K3/6P1/8 w - - 0 40,0.0,w
8/1pb5/p1p2k1p/P1P5/1P2r3/6P1/3n1K2/8 w - - 1 42,0.0,w
8/1p6/p1p2k1p/b1P5/1r6/6P1/3n1K2/8 w - - 0 44,0.0,w
8/1pb5/p1p2k1p/2P5/1r2n3/5KP1/8/8 w - - 4 46,0.0,w
8/1pb5/p1p4p/2n3k1/1r6/5K2/8/8 w - - 0 48,0.0,w
8/1p6/p1p4p/2n1b1k1/4r3/4K3/8/8 w - - 4 50,0.0,w
8/1p6/2p4p/p1n1b1k1/5r2/8/4K3/8 w - - 0 52,0.0,w
8/1p6/2p4p/p1n3k1/3b4/8/5r2/4K3 w - - 4 54,0.0,w
8/1p6/2p4p/p6k/3b4/1n6/5r2/4K3 w - - 8 56,0.0,w
8/1p6/2p3kp/p7/3b4/1n6/5r2/3K4 b - - 12 61,0.0,b
8/1p6/2p3kp/p1n5/8/4b3/5r2/1K6 b - - 16 63,0.0,b
8/1p6/2p3kp/p1n5/8/8/1K1b1r2/8 b - - 20 65,0.0,b
8/1p6/2p2k1p/p1n5/1b6/8/5r2/1K6 b - - 26 72,0.0,b
4qrk1/2p1r1bn/1p1p2pp/pPnPp3/P3p3/3P1PPB/4R2P/2BQ1R1K w - - 0 31,0.0,w
4q1k1/2p1r1b1/1p1p1rpp/pPnPp1n1/P3P3/4BPPB/4R2P/3Q1R1K w - - 3 33,0.0,w
4q1k1/2p1r1b1/1p1p1rpp/pPnPp1n1/P3P1B1/4BPP1/4R1KP/3Q1R2 w - - 7 35,0.0,w
4q1k1/2p1rnb1/1p3rpp/pPpPp3/P3P1B1/5PP1/4R2P/3Q1RK1 w - - 0 37,0.0,w
4q1k1/2p1rnb1/1p4pp/pPpP4/P3PrB1/6P1/4R2P/3Q2K1 w - - 0 39,0.0,w
4q1k1/2p2n2/1p4pp/pPpP4/P2brPB1/8/4R1KP/3Q4 w - - 0 41,0.0,w
6k1/2p2n2/1p4pp/pPpP4/P2b1PB1/4q1K1/7P/3Q4 w - - 2 43,0.0,w
6k1/2p2n2/1p3bpp/pPpP4/P4P2/5B1K/5q1P/3Q4 w - - 6 45,0.0,w
6k1/2p2n2/1p3bBp/pPpP4/P7/4q2K/7P/3Q4 w - - 1 47,0.0,w
6k1/2p2n2/1p3bqp/pPpP4/P7/8/7P/3Q3K w - - 0 49,0.0,w
6k1/2p2n2/1p3b1p/pP1P4/P1p5/8/7P/6K1 w - - 0 51,0.0,w
6k1/2p5/1p1n1b1p/pP1P4/P7/2p5/7P/4K3 w - - 2 53,0.0,w
8/2p3k1/1p1n1b2/pP1P3p/P7/2p5/4K2P/8 w - - 2 55,0.0,w
4n3/2p3k1/1p6/pP1Pb2p/P7/2pK3P/8/8 w - - 1 57,0.0,w
8/2p2k2/1p3n2/pP1Pb2p/P7/2pK3P/8/8 w - - 5 59,0.0,w
8/2p2k2/1p6/pP1nb2p/P6P/8/2p1K3/8 w - - 0 61,0.0,w
8/2p2k2/1p3b2/pP5p/Pn5P/8/2p5/2K5 b - - 5 63,0.0,b
8/2p2k2/1p6/pP4bp/Pn6/8/2p5/4K3 b - - 3 65,0.0,b
8/2p2k2/1p6/pP4bp/Pn6/5K2/8/6q1 b - - 3 67,0.0,b
3rr1k1/p2bqppp/5nn1/1pp5/8/1P2P1NP/P3QPP1/1BR1R1K1 w - - 0 23,0.0,w
3rr1k1/p2b1pp1/5np1/1pp1q3/8/1P2PQNP/P4PP1/2R1R1K1 w - - 0 25,0.0,w
r3r1k1/Q2b1pp1/4qnp1/1pp5/8/1P2P1NP/P4PP1/2R1R1K1 w - - 1 27,0.0,w
4r1k1/3b1pp1/5np1/1pQ5/8/1q2P1NP/r4PP1/2RR2K1 w - - 0 29,0.0,w
4r1k1/3b1p2/5pp1/1pQ5/q7/4P1NP/r4PP1/2R3K1 w - - 0 31,0.0,w
4r1k1/5p2/4bpp1/1p6/8/4P1NP/q4PP1/2R3K1 w - - 0 33,0.0,w
q3r1k1/5p2/5pp1/1p6/8/4P2b/4NPP1/3R2K1 w - - 0 35,0.0,w
4r1k1/5p2/5pp1/1p6/8/2N1P2q/5P2/3R2K1 w - - 0 37,0.0,w
4r1k1/5p2/5pp1/1N6/8/4P3/5P2/3q1K2 w - - 0 39,0.0,w
4r1k1/5p2/5pp1/1N6/4P3/3q4/5PK1/8 w - - 1 41,0.0,w
6k1/2N2p2/5pp1/8/8/3q1P2/4r1K1/8 w - - 1 43,0.0,w
6k1/2N2p2/5pp1/8/7K/5P2/4r2q/8 w - - 5 45,0.0,w
3q1r1k/2p2rbn/1p1p2pp/pPnP4/P3Pp2/3P1P1B/7P/2BQRR1K w - - 0 35,0.5,w
3q1r1k/2p1r1b1/1p1pB1pp/pPnP2n1/P3Pp2/3P1P2/7P/2BQR1RK w - - 4 37,0.5,w
3q1r1k/2p1r3/3pB1pp/pPpP2n1/P3Pp2/2bP1P2/7P/3QR1RK w - - 0 39,0.5,w
3q1r1k/2p1r3/3pB1pp/pPpP4/P3Pp1P/3P1Q2/8/4b1RK w - - 0 41,0.5,w
5r1k/2p5/3pP1pp/pPp5/P3Pp1q/3P1Q2/8/4R2K w - - 0 43,0.5,w
4r2k/2p5/1P1pP1pp/p1p5/P3Pp2/3P1Q2/6K1/4q3 w - - 1 45,0.5,w
7k/2P5/3pr1pp/p1p5/P3Pp2/3P1Q2/3q4/5K2 w - - 0 47,0.5,w
8/7k/3pQ1pp/p1p5/P3Pp2/3P1Q2/8/2q2K2 w - - 1 49,0.5,w
8/7k/3pQ1pp/p1p5/P3Pp2/3P1Q2/8/2q2K2 w - - 5 51,0.5,w
8/7k/3pQ1pp/p1p5/P2qPp2/5Q2/5K2/8 w - - 0 53,0.5,w
8/7k/3pQ1pp/p1p5/P3qp2/8/8/5K2 w - - 0 55,0.5,w
8/6k1/6pp/p1pp4/P4Q2/8/8/5K2 w - - 0 57,0.5,w
8/6k1/6pp/p1pQ4/P7/8/8/5K2 w - - 1 59,0.5,w
8/5k2/7p/Q5p1/P7/8/8/5K2 w - - 0 61,0.5,w
3k4/8/4Q2p/6p1/P7/8/8/5K2 w - - 4 63,0.5,w
8/8/4k3/6Q1/P7/8/8/5K2 w - - 1 65,0.5,w
8/8/2k5/P5Q1/8/8/5K2/8 w - - 1 67,0.5,w
8/2k5/P4Q2/8/8/8/5K2/8 w - - 3 69,0.5,w
8/P3Q3/k7/8/8/8/5K2/8 w - - 3 71,0.5,w
R7/2Q5/8/8/1k6/8/5K2/8 w - - 3 73,0.5,w
8/2Q5/8/8/8/8/k4K2/1R6 w - - 7 75,0.5,w
8/2Q5/8/8/8/8/5K2/k7 w - - 0 77,0.5,w
8/8/8/8/8/2Q3K1/k7/8 w - - 4 79,0.5,w
8/8/8/8/8/2Q3K1/k7/8 w - - 8 81,0.5,w
2rr4/pp3pkp/8/3N1p2/1PP1n3/P2B4/2R2PPP/6K1 w - - 0 26,0.5,w
2r5/pp3pkp/8/8/1PP1p3/P2rN3/2R2PPP/6K1 w - - 2 28,0.5,w
2r5/pp2kp1p/8/8/PPP1p3/3rN3/2R2PPP/5K2 w - - 3 30,0.5,w
2r5/pp1r1p1p/4k3/2P5/PP2p3/4N3/2R1KPPP/8 w - - 1 32,0.5,w
8/p2r1p1p/2p1k3/8/PP2p3/4N3/4KPPP/8 w - - 0 34,0.5,w
8/pr3p1p/2pk4/8/PP1Np3/8/4KPPP/8 w - - 4 36,0.5,w
8/pr3p1p/2k5/1N6/P3p3/8/4KPPP/8 w - - 1 38,0.5,w
8/1r3p1p/p7/2k5/P2Np3/4K3/5PPP/8 w - - 2 40,0.5,w
8/3r1p1p/p7/2k5/P3K3/8/2N2PPP/8 w - - 3 42,0.5,w
8/5p1p/p7/2k5/P7/r3NK2/5PPP/8 w - - 7 44,0.5,w
8/5p1p/p7/2k1K3/8/4N3/r4PPP/8 w - - 2 46,0.5,w
8/5p1p/p7/1k6/5KN1/8/4rPPP/8 w - - 6 48,0.5,w
8/5p1p/p7/2k1N3/8/8/4KPPP/8 b - - 2 50,0.5,b
8/7p/p7/3k1pN1/8/8/4KPPP/8 b - - 3 52,0.5,b
8/8/p6N/5p2/2k5/8/4KPPP/8 b - - 0 54,0.5,b
8/8/p7/5N2/3k4/5K2/5PPP/8 b - - 0 56,0.5,b
8/8/p3k3/8/4K3/4N3/5PPP/8 b - - 4 58,0.5,b
8/2N5/p7/2k5/4K3/8/5PPP/8 b - - 8 60,0.5,b
8/2N5/p7/2k5/4K3/8/5PPP/8 b - - 12 62,0.5,b
N7/8/8/p7/2k2K2/8/5PPP/8 w - - 3 65,0.5,w
N7/8/8/p7/5K2/8/4kPPP/8 w - - 7 67,0.5,w
8/8/1N6/p7/8/6K1/4kPPP/8 b - - 11 69,0.5,b
8/8/8/p7/2N1k1K1/8/5PPP/8 b - - 15 71,0.5,b
8/8/8/N1k5/5K2/8/5PPP/8 b - - 2 73,0.5,b
8/8/8/8/2kN1K2/8/5PPP/8 w - - 6 76,0.5,w
3N4/8/8/8/2k2K2/8/5PPP/8 w - - 10 78,0.5,w
8/8/3kN3/5K2/8/8/5PPP/8 w - - 14 80,0.5,w
8/8/2k1N3/5K2/8/8/5PPP/8 w - - 18 82,0.5,w
8/4k3/8/8/3NK3/8/5PPP/8 w - - 22 84,0.5,w
8/8/6k1/8/3NK3/8/5PPP/8 w - - 26 86,0.5,w
8/8/6k1/8/3NK3/8/5PPP/8 w - - 30 88,0.5,w
8/8/6k1/4KN2/8/8/5PPP/8 w - - 34 90,0.5,w
8/8/6k1/3NK3/8/8/5PPP/8 w - - 38 92,0.5,w
8/5k2/8/5K2/1N6/8/5PPP/8 b - - 42 94,0.5,b
8/8/6k1/3NK3/8/8/5PPP/8 b - - 46 96,0.5,b
8/6k1/8/5K2/1N6/8/5PPP/8 b - - 50 98,0.5,b
8/8/5K2/3N3k/8/8/5PPP/8 b - - 54 100,0.5,b
8/7k/4NK2/8/8/8/5PPP/8 b - - 58 102,0.5,b
8/8/4N3/5K1k/6P1/8/5P1P/8 b - g3 0 104,0.5,b
8/7k/4N1P1/5K2/8/8/5P1P/8 b - - 0 106,0.5,b
r1bqkb1r/pp1n1ppp/2p1p3/3n4/8/2P5/PP1P1PPP/RNBQRBK1 b kq - 0 7,1.0,b
r1b1kb1r/pp3ppp/2p1pq2/3nR3/8/2P2Q2/PP1P1PPP/RNB2BK1 b kq - 0 9,1.0,b
r1b1kb1r/pp3ppp/2p1pQ2/3n4/3P4/2P5/PP3PPP/RNB2BK1 b kq - 0 11,1.0,b
r1b1k2r/pp3ppp/2pbpn2/8/2BP4/2P5/PP1N1PPP/R1B3K1 b kq - 3 13,1.0,b
r1b1k2r/pp3p1p/3bpnp1/2P5/2B5/2P2N2/PP3PPP/R1B3K1 b kq - 0 15,1.0,b
r1b4r/pp2kp1p/4pnp1/2b5/2B2B2/2P2N2/PP3PPP/4R1K1 b - - 3 17,1.0,b
r6r/pp2kp1p/2b1pnp1/2b1N1B1/2B5/2P5/PP3PPP/4R1K1 b - - 7 19,1.0,b
r1r5/pp2kp1p/4pBp1/2b5/2B3N1/2P5/PP3PbP/4R1K1 b - - 0 21,1.0,b
r1r5/pp1k1p1p/4p1p1/2b1B3/2B3N1/2P5/PP3PKP/4R3 b - - 0 23,1.0,b
r1rk4/pp3p1p/4p1p1/1B2B3/6N1/2P5/PP3K1P/4R3 b - - 0 25,1.0,b
r2k4/pp3p1p/4p1p1/1B1RB3/6N1/2P5/PP3K1P/8 b - - 0 27,1.0,b
r2k4/1p3p1p/p2B2p1/3p4/B5N1/2P5/PP3K1P/8 b - - 1 29,1.0,b
r3r1k1/pp2b1np/2p1b1p1/3p1p2/6P1/2P5/PP1N2KP/R1BB1R2 b - - 1 22,0.0,b
r3r1k1/pp2b1np/2p1b1p1/3p4/8/1NP3P1/PP4K1/R1BB1R2 b - - 0 24,0.0,b
1r2r1k1/pp2b2p/2p1b1p1/3p1n2/8/PNP3P1/1P4K1/R1BBR3 b - - 2 26,0.0,b
1r2r1k1/pp5p/2pbb1p1/3p4/5B1P/PNP5/1P4K1/R2BR3 b - - 0 28,0.0,b
1r2r1k1/pp5p/2p1b1p1/8/3N1b1P/P1P5/1P2R1K1/R2B4 b - - 0 30,0.0,b
1r4k1/pp5p/2p3p1/3b4/3N1b1P/P1P5/1P2B3/R5K1 b - - 0 32,0.0,b
1r4k1/pp5p/2p3p1/3b4/3N1b1P/P1P4K/1P2B3/R7 b - - 4 34,0.0,b
1r4k1/pp5p/2p3p1/2bb4/6KP/P1P5/1PN1B3/R7 b - - 8 36,0.0,b
4r1k1/pp5p/2p1b1p1/2b5/7P/P1P2BK1/1PN5/R7 b - - 12 38,0.0,b
4r1k1/pp5p/2B1b1p1/2b5/7P/P1P5/1PN3K1/R7 b - - 0 40,0.0,b
4r1k1/p6p/2p3p1/2b2b2/1N5P/P1P3K1/1P6/R7 b - - 3 42,0.0,b
6k1/p6p/2p3p1/2b2b2/1N5P/P1P2K2/1P2r3/R7 b - - 7 44,0.0,b
6k1/p6p/2N3p1/2b2b2/7P/P1P3K1/1r6/R7 b - - 0 46,0.0,b
6k1/p6p/3b2p1/4Nb2/5K1P/PrP5/8/R7 b - - 4 48,0.0,b
