fen,outcome,side_to_move
3r1k2/pb3p1p/1p3np1/1P6/2BrP2n/5PNP/6P1/2R1R1K1 w - - 0 34,0.0,w
3r1k2/pb1r1p1p/1p4p1/1P1nP3/2B4n/5P1P/4N1P1/2R1R1K1 w - - 1 36,0.0,w
3r1k2/pb2rp1p/1p2P1p1/1P1n4/2B5/5P1P/4N1K1/2R1R3 w - - 1 38,0.0,w
3r1k2/pb2rp1p/1p4p1/1P1n4/8/1B3P1P/4NK2/2R1R3 w - - 2 40,0.0,w
4k3/pb2rp1p/1p4p1/1P1r4/8/5P1P/4NK2/3RR3 w - - 0 42,0.0,w
5k2/p3rp1p/1p4p1/1P1b4/8/5P1P/4NK2/2R5 w - - 2 44,0.0,w
5k2/p3rp1p/1p4p1/1P6/2b4P/5P2/4NK2/R7 w - - 3 46,0.0,w
8/p3rpkp/1p4p1/1P6/2b4P/2N2P2/5K2/6R1 w - - 7 48,0.0,w
8/p3rp1p/1p2bkp1/1P6/6RP/2N2P2/5K2/8 w - - 11 50,0.0,w
8/p2r1pkp/1p2b1p1/1P6/5R1P/5P2/5K2/3N4 w - - 15 52,0.0,w
8/p2r1pkp/1p2b1p1/1P6/5R1P/5P2/4NK2/8 w - - 19 54,0.0,w
8/p2r1pkp/1p4p1/1P3b2/5R1P/2N2P2/5K2/8 b - - 23 56,0.0,b
8/p4p1p/1p3kp1/1P3b2/2R4P/5P2/3rNK2/8 b - - 27 58,0.0,b
8/p3kp1p/1p4p1/1P6/7P/2RbKP2/3rN3/8 b - - 31 60,0.0,b
8/p1R1kp1p/1p4p1/1P2r3/7P/3K1P2/8/8 b - - 2 62,0.0,b
8/R4p1p/1p2k1p1/1P3r2/2K4P/5P2/8/8 b - - 0 64,0.0,b
8/5p1p/Rp2k1p1/1P6/7r/3K1P2/8/8 b - - 1 66,0.0,b
8/5p1p/1R6/1P2k1p1/7r/4KP2/8/8 b - - 2 68,0.0,b
8/5p1p/1R3k2/1P4p1/r7/4KP2/8/8 b - - 6 70,0.0,b
8/4kp1p/1R6/1P4p1/7r/4KP2/8/8 w - - 10 73,0.0,w
8/4kp1p/1R6/1P4p1/5r2/2K2P2/8/8 w - - 14 75,0.0,w
8/4kp1p/7R/1P4p1/8/1r6/3K4/8 w - - 2 77,0.0,w
8/4kp1R/1r6/8/6p1/8/3K4/8 w - - 0 79,0.0,w
8/5p2/1r3k2/8/4R3/6p1/3K4/8 w - - 2 81,0.0,w
8/1r3p2/5k2/8/8/8/3K2R1/8 w - - 1 83,0.0,w
8/4rp2/8/5k2/8/8/5KR1/8 w - - 5 85,0.0,w
8/2r2p2/8/5kR1/8/5K2/8/8 b - - 9 87,0.0,b
8/5p2/8/8/4K1k1/2r5/8/8 w - - 3 90,0.0,w
8/5p2/8/4K3/6k1/8/3r4/8 w - - 7 92,0.0,w
4r3/5p2/8/8/6k1/4K3/8/8 w - - 11 94,0.0,w
8/5p2/8/8/4r1k1/8/5K2/8 b - - 15 96,0.0,b
8/5p2/8/8/4r3/6k1/8/6K1 b - - 19 98,0.0,b
2b1r1k1/1p5p/2pb2p1/P7/2pB2P1/2P5/3N2K1/R7 b - - 1 38,0.0,b
2b3k1/1p5p/P1pb2p1/8/2pB2P1/2P2K2/3r4/R7 b - - 0 40,0.0,b
2b3k1/7p/p2b2p1/2p3P1/2p5/2P1BK2/3r4/R7 b - - 1 42,0.0,b
6k1/1b5p/p2b2p1/2p3P1/2p4K/2P1B3/6r1/R7 b - - 5 44,0.0,b
6k1/1b5p/p2b2p1/2p3P1/2p4K/2P1B3/6r1/R7 b - - 9 46,0.0,b
6k1/1b5p/p2b2p1/2p3P1/R1p3K1/2P1B3/4r3/8 b - - 13 48,0.0,b
2b3k1/7p/p5p1/2p3P1/R1p4K/2P1r1b1/8/8 w - - 3 51,0.0,w
r1bq1rk1/1pp2pbp/3p1np1/pPn5/P3p3/R2P1NP1/1BP1PPBP/3Q1RK1 w - - 0 11,0.0,w
r2q1rk1/1pp2p1p/3p1bp1/pPn5/P3P1b1/R4NP1/2P1PPBP/3Q1RK1 w - - 0 13,0.0,w
r2q1rk1/1pp2p1p/4nbp1/pP2p3/P5b1/2R2NP1/2P1PPBP/3Q1RK1 w - - 2 15,0.0,w
r4rk1/1pp2p1p/4nbp1/pP2Rb2/P7/5NP1/2P1PPBP/3q1RK1 w - - 0 17,0.0,w
r4rk1/1pp2p1p/4n1p1/pP2N3/P7/6P1/2b1PPBP/3R2K1 w - - 0 19,0.0,w
rr4k1/1pp2p1p/6p1/pP1BN3/P2n4/6P1/2b1PP1P/R5K1 w - - 4 21,0.0,w
rr3k2/1pp4p/6B1/pP2N3/P7/6P1/2b1nP1P/R5K1 w - - 0 23,0.0,w
rr3k2/1pp4p/6b1/pP2N3/P7/6P1/7P/R4K2 b - - 0 25,0.0,b
r3rk2/1pp4p/8/pP6/P1N5/3b2P1/7P/R5K1 b - - 4 27,0.0,b
r4k2/1pp4p/8/pP6/P1b1r3/6P1/5K1P/2R5 b - - 3 29,0.0,b
4rk2/1pp4p/8/pP6/P1r5/6P1/7P/5K2 b - - 1 31,0.0,b
4rk2/1pp4p/8/pP6/8/6P1/r6P/5K2 b - - 3 33,0.0,b
4rk2/1pp4p/8/pP6/8/6P1/r7/5K2 w - - 3 36,0.0,w
8/1pp2k1p/8/pP6/6P1/8/r7/4r1K1 w - - 3 38,0.0,w
3q1r1k/2p2rbn/1p1p2pp/pPnPp3/P3PpP1/3P1P1B/7P/2BQRR1K b - - 0 34,0.5,b
2q2r1k/2p2rb1/1p1p1npp/pPBPp3/P3PpP1/3P1P1B/7P/3QRR1K b - - 0 36,0.5,b
2q2r1k/2p2rb1/3p1n1p/pPpPp1p1/P3PpP1/3P1P1B/3Q3P/2R2R1K b - - 1 38,0.5,b
qr5k/2p2rb1/3p1n1p/pPpPp1p1/P3PpP1/3P1P1B/3QR2P/2R4K b - - 5 40,0.5,b
qr4k1/2p1r1b1/3p1n1p/pPpPp1p1/P3PpP1/3P1P1B/3QRK1P/2R5 b - - 9 42,0.5,b
qr3k2/2pr2b1/3p1n1p/pPpPp1p1/P3PpP1/3P1P1B/2R2K1P/2R1Q3 b - - 13 44,0.5,b
q7/2pr1kb1/1r1p1n1p/pPpPp1p1/P3PpP1/3P1P2/2RQ1KBP/2R5 b - - 17 46,0.5,b
qr6/2p2kb1/1r1p1n1p/pPpPp1p1/P3PpP1/3P1P2/2RQ1KBP/2R5 b - - 21 48,0.5,b
qr6/2p2kb1/1r1p1n1p/pPpPp1p1/P3PpP1/3P1P2/2RQBK1P/2R5 w - - 25 51,0.5,w
1r6/qrp2kb1/3p1n1p/pPpPp1p1/P3PpP1/3P1P2/2RQ1KBP/2R5 w - - 29 53,0.5,w
1r3b2/1rp2k2/1q1p1n1p/pPpPp1p1/P1R1PpP1/3P1P2/5KBP/2R1Q3 w - - 33 55,0.5,w
1r3b2/1rp2k2/1q1p1n1p/pPpPp1p1/P1R1PpP1/3P1P2/5KBP/2R1Q3 w - - 37 57,0.5,w
r2q1rk1/ppnb1ppp/5n2/6B1/2P5/2N3Q1/PP3PPP/3R1BK1 b - - 2 17,0.0,b
r1q2r1k/ppnb1ppp/5B2/8/2P5/2N2Q2/PP3PPP/3R1BK1 b - - 0 19,0.0,b
r1q2r1k/ppn2ppp/5B2/3P4/8/5Q2/PP3PPP/3R1BK1 b - - 0 21,0.0,b
r1q2rk1/ppn2p1p/8/3P2Q1/8/8/PP3PPP/3R1BK1 b - - 2 23,0.0,b
r1q3rk/ppn2p1p/7Q/3P4/8/3B4/PP3PPP/3R2K1 b - - 6 25,0.0,b
r1q4k/ppn4p/6p1/3P4/5Q2/8/PP3PPP/3R2K1 b - - 1 27,0.0,b
r5k1/ppnq3p/3P2p1/8/8/6Q1/PP3PPP/3R2K1 b - - 2 29,0.0,b
7k/5nrp/2b5/p1p3PR/2Pp1B2/3P4/P3PK2/8 b - - 0 38,0.0,b
7k/5n1p/2b1r3/p1p3PR/2Pp4/P2P4/3BPK2/8 b - - 2 40,0.0,b
8/5nkp/2b1r3/2p3P1/p1Pp4/P2P2K1/3BP2R/8 b - - 3 42,0.0,b
4r3/5n1p/2b3k1/2p3P1/p1Pp4/P2P2K1/4P2R/2B5 b - - 7 44,0.0,b
4r3/7R/2b5/2p3k1/p1Pp4/P2P2K1/4P3/8 b - - 0 46,0.0,b
8/2R5/2b5/2p3k1/p1Pp4/P2Pr3/7K/8 b - - 3 48,0.0,b
8/8/8/2R3k1/p1Pp4/r7/7K/8 b - - 0 50,0.0,b
8/8/8/7R/p1Ppk3/r7/7K/8 b - - 4 52,0.0,b
8/8/8/2P4R/3pk3/p1r5/6K1/8 b - - 1 54,0.0,b
8/8/8/2P5/3p4/2rk4/p5K1/7R b - - 3 56,0.0,b
8/8/8/2r5/3p4/R7/p2k2K1/8 b - - 3 58,0.0,b
8/8/8/8/3p4/5K2/r2k4/8 b - - 1 60,0.0,b
8/8/8/8/3p4/4k2K/r7/8 b - - 5 62,0.0,b
8/8/8/8/8/4k1K1/r2p4/8 b - - 1 64,0.0,b
8/8/8/6K1/8/4k3/1r6/3q4 b - - 1 66,0.0,b
8/5K2/8/8/8/4k3/8/r2q4 b - - 5 68,0.0,b
8/r7/6K1/8/5k2/8/8/3q4 b - - 9 70,0.0,b
6K1/3q4/r7/8/5k2/8/8/8 b - - 13 72,0.0,b
r3rnk1/pp2bppp/2p1bn2/3pq3/4PP2/2P5/PPBNQ1PP/R1B2R1K b - - 0 14,0.0,b
rq2rnk1/pp2bppp/2p2n2/3pP3/5Pb1/2P5/PPBN2PP/R1B1QR1K b - - 2 16,0.0,b
rq2r1k1/pp3ppp/2p2bn1/3p4/5Pb1/2P3Q1/PPBN2PP/R1B2R1K b - - 1 18,0.0,b
rq2r1k1/pp3Bpp/2p2b2/3p4/5P2/2P3Q1/PP1N2PP/R1B2b1K b - - 0 20,0.0,b
rq2r3/pp3kpp/2p2b2/8/3P1P2/6Q1/PP4PP/R1B2N1K b - - 0 22,0.0,b
rq2r3/pp3kpp/1bp5/8/5P2/6QP/PP1N2P1/R1B4K b - - 0 24,0.0,b
r3r3/pp3kpp/1bp1Q3/8/5P2/7P/PP1N2P1/R1B4K b - - 0 26,0.0,b
3rr3/pp4pp/1bp1k3/8/5P2/5N1P/PP1B2P1/R6K b - - 3 28,0.0,b
3r4/pp2r1pp/1b2k3/2p5/5P2/2B2N1P/PP4P1/4R2K b - - 3 30,0.0,b
3R4/pp2r1pp/1bk5/2p5/5P2/2B2N1P/PP4P1/7K b - - 0 32,0.0,b
3b4/pp2r1pp/8/2pk4/5P1P/2B2N2/PP4P1/6K1 b - - 0 34,0.0,b
8/ppb3rp/8/2pk1P2/7P/5N2/PP4P1/6K1 b - - 0 36,0.0,b
8/pp4rp/5b2/2pk1P2/7P/1P3N2/P5PK/8 b - - 2 38,0.0,b
8/pp4rp/5b2/2pk1P1P/8/1P3N2/P5P1/6K1 b - - 0 40,0.0,b
6r1/pp5p/5b1P/2p2P2/4k3/1P3N2/P5P1/5K2 b - - 2 42,0.0,b
6r1/pp5p/7P/2p2k2/3b4/1P3N2/P5P1/4K3 b - - 3 44,0.0,b
8/pp5p/7P/2p5/3bk3/1P6/P5N1/4K3 b - - 0 46,0.0,b
8/1p5p/p6P/8/2Pbk2N/8/P7/4K3 b - - 1 48,0.0,b
8/7p/pp5P/8/2Pb1N2/3k4/P7/4K3 b - - 3 50,0.0,b
8/7p/1p5P/p5N1/2kb4/8/P7/4K3 b - - 1 52,0.0,b
8/8/1p3N1P/p7/8/3kb3/P7/4K3 b - - 2 54,0.0,b
8/8/1p6/p7/5bN1/3k4/P4K2/8 b - - 3 56,0.0,b
8/2b5/1p3N2/p7/8/5K2/P2k4/8 b - - 7 58,0.0,b
3b4/8/1p6/p7/5N2/3k1K2/P7/8 b - - 11 60,0.0,b
8/4b3/1p2N3/p7/6K1/2k5/P7/8 b - - 15 62,0.0,b
8/8/1p1b4/p7/4N1K1/8/Pk6/8 b - - 19 64,0.0,b
8/8/1p6/p7/6K1/b7/1k1N4/8 b - - 1 66,0.0,b
8/8/1p6/p7/4N3/5K2/1k6/6b1 b - - 5 68,0.0,b
8/8/1p6/8/p3N3/5K2/8/2k3b1 b - - 3 70,0.0,b
8/8/1p6/1N6/8/p4K2/2k5/6b1 b - - 3 72,0.0,b
8/8/1p6/8/8/N5K1/p7/2k3b1 b - - 3 74,0.0,b
8/8/8/1p6/2N5/8/6K1/q1k3b1 b - - 1 76,0.0,b
8/8/8/8/8/8/2p5/q1k3K1 b - - 0 79,0.0,b
8/8/5q2/8/8/8/1kp4K/8 b - - 4 81,0.0,b
8/8/8/8/3q4/5K2/k1p5/8 w - - 8 85,0.0,w
8/8/8/8/8/6K1/k1p1q3/8 w - - 12 87,0.0,w
8/8/8/6K1/8/8/k1p4q/8 w - - 16 89,0.0,w
8/4K3/8/8/8/8/k6q/1q6 w - - 2 91,0.0,w
8/4K3/8/5q2/8/8/k2q4/8 w - - 6 93,0.0,w
4k3/p4p2/1p1n1p1p/1P1P4/3K1PPP/P2B4/8/8 b - - 0 36,1.0,b
4n3/p2k1p2/1p3p1p/1P1P2P1/5P1P/P1KB4/8/8 b - - 0 38,1.0,b
4n3/p2k1p2/1p6/1P1P2P1/8/P1KB4/8/8 b - - 0 40,1.0,b
8/p1n2p2/1p1k4/1P1P2P1/2BK4/P7/8/8 b - - 4 42,1.0,b
8/p1n2p2/1p1k4/1P1P2P1/2BK4/P7/8/8 b - - 8 44,1.0,b
8/p4pn1/1p1k4/1P1P2P1/3K2B1/P7/8/8 b - - 12 46,1.0,b
8/p2k1p2/1p6/1P1PKnP1/6B1/P7/8/8 w - - 16 49,1.0,w
3k4/p4p2/1p1P4/1P2KBP1/8/P7/8/8 w - - 1 51,1.0,w
4k3/p7/1p1P1K2/1P3BP1/P7/8/8/8 w - - 1 53,1.0,w
4k3/8/P2P1K2/p4BP1/8/8/8/8 w - - 0 55,1.0,w
3k4/P7/3P1KP1/5B2/p7/8/8/8 w - - 1 57,1.0,w
r4rk1/pp2ppbp/1qn1bnp1/2p5/3p1P2/Q1PP1NP1/PP1BP1BP/R4R1K b - - 5 11,0.5,b
r2r2k1/pp2ppbp/1qn1bnp1/2p5/5P2/Q1BP1NP1/PP2P1BP/R1R4K b - - 2 13,0.5,b
r2r2k1/pp2ppbp/1qn2np1/3b4/2P2P2/Q1B2NP1/PPR1P1BP/R6K b - - 0 15,0.5,b
r2R2k1/pp2ppbp/2n2np1/8/2P1bP2/Q1B2NP1/PP2PqBP/R6K b - - 0 17,0.5,b
3r3k/pp2ppbp/2n2Bp1/8/2P1bP2/1Q3NP1/PP2PqBP/R6K b - - 0 19,0.5,b
3r3k/pQ2pp1p/2n2bp1/8/2P2P2/5BP1/PP2Pq1P/R6K b - - 0 21,0.5,b
Q5k1/p3pp1p/2Br1bp1/8/2P2P2/6P1/PP2Pq1P/R6K b - - 2 23,0.5,b
8/p3ppkp/3r1bp1/2q5/2P1QP2/6P1/PP2P1BP/R6K b - - 6 25,0.5,b
2q5/p3ppkp/5bp1/8/1PP1QP2/6P1/P2rP1BP/4R2K b - - 2 27,0.5,b
2q5/Q3ppkp/5bp1/8/1Pr2P2/6P1/P3P1BP/4R2K b - - 0 29,0.5,b
3q4/2r1ppkp/5bp1/8/1P3P2/6P1/P3P1BP/3R2QK b - - 4 31,0.5,b
1q6/2r2pkp/4pbp1/8/1P3P2/5BP1/P3P2P/3R2QK b - - 1 33,0.5,b
1q6/2r2pkp/4pbp1/8/5P2/4PBP1/P4Q1P/3R3K b - - 2 35,0.5,b
5k1q/2r2p1p/4pbp1/8/4BP2/4P1P1/P4QKP/3R4 b - - 6 37,0.5,b
5k2/r4pqp/4pbp1/8/4BP2/4PQP1/P2R2KP/8 b - - 10 39,0.5,b
8/r3kpqp/5bp1/4P3/8/4PQP1/P2R2KP/1B6 b - - 0 41,0.5,b
8/r3kp1p/6pq/4b3/8/4PQP1/P6P/1B1R2K1 b - - 3 43,0.5,b
8/4kp1p/r5p1/4b1q1/8/4P1P1/P4Q1P/1B1R1K2 b - - 7 45,0.5,b
8/5p1p/5kp1/4b1q1/8/4P1P1/P3K2P/1B1R4 b - - 1 47,0.5,b
8/5p1p/5kp1/4b3/6q1/4P3/P2K3P/1B1R4 b - - 1 49,0.5,b
8/4kp1p/6p1/4b3/8/4P3/P2KB1qP/3R4 b - - 5 51,0.5,b
8/4kp1p/6p1/3q4/8/2K1P3/P3B2b/3R4 b - - 3 53,0.5,b
8/4kp1p/6p1/q7/6B1/4P3/2K4b/3R4 b - - 3 55,0.5,b
8/4kp1p/6p1/8/3R2q1/4P3/7b/2K5 b - - 1 57,0.5,b
2q5/4kp1p/6p1/4b3/8/3RP3/3K4/8 b - - 5 59,0.5,b
8/4kp1p/6p1/8/2q5/2b1P3/2K5/8 b - - 1 61,0.5,b
8/4kp1p/6p1/8/2q5/2b1P3/2K5/8 b - - 5 63,0.5,b
rn1q1rk1/pp3ppp/2pbbn2/3pp3/2P5/1P1BP3/PB1PNPPP/2RQK2R w K - 6 8,0.0,w
rn1q1rk1/pp3ppp/3bbn2/3p4/4p3/1P1BP1N1/PB1P1PPP/2RQK2R w K - 0 10,0.0,w
r4rk1/pp1n1ppp/3bbq2/3p4/4p3/1P2P1N1/P2P1PPP/1BRQK2R w K - 0 12,0.0,w
r4rk1/pp1n1ppp/3b1q2/3p4/6b1/1P2PpN1/P2PK1PP/1BRQ3R w - - 0 14,0.0,w
r4rk1/pp3ppp/3b1q2/3pn3/6b1/1PK1P1N1/P2P2pP/1BRQ3R w - - 0 16,0.0,w
r1r5/pp3ppk/3b1q2/3pn3/4N1b1/1PK1P3/P2P2pP/2RQ3R w - - 2 18,0.0,w
r7/pp3ppk/3b1q2/2rpn3/8/1PK1P3/P2P2pP/2RR4 w - - 0 20,0.0,w
r1bqk2r/pp2ppbp/1nn3p1/8/2p5/1PP3P1/P1BPNP1P/R1BQ1RK1 b kq - 0 10,0.0,b
r3k2r/pp2ppbp/1nnq2p1/8/2p3b1/1PP3P1/PBBPNP1P/R2QR1K1 b kq - 4 12,0.0,b
2kr3r/pp1bppbp/1nnq2p1/8/2p3P1/1PP4P/PBBPNP2/R2QR1K1 b - - 0 14,0.0,b
2kr3r/pp2ppbp/1nnqB1p1/8/6P1/2P4P/PB1PNP2/R2QR1K1 b - - 0 16,0.0,b
2kr3r/pp2p1bp/1n1qp1p1/8/3P2P1/7P/PB1P1P2/R2QR1K1 b - - 0 18,0.0,b
2kr3r/pp2p2p/1n2p1p1/8/3q2P1/7P/P2P1P2/2RQR1K1 b - - 1 20,0.0,b
3r3r/pp1kp2p/1n2p1p1/3Q4/6P1/7P/P2P1P2/2R1R1K1 b - - 0 22,0.0,b
3r3r/pp1kp2p/4p1p1/8/5nP1/7P/P2P1P2/2R1RK2 b - - 3 24,0.0,b
3r3r/pR1kp2p/4p1p1/8/6P1/7P/P2P1P2/4nK2 b - - 0 26,0.0,b
2kr3r/p3p2p/4p1p1/8/6P1/5n1P/PR1P1PK1/8 b - - 4 28,0.0,b
2k4r/p3p2p/4p1p1/8/6PP/8/P2n1PK1/8 b - - 0 30,0.0,b
5r2/pk2p2p/4p1p1/6P1/7P/6K1/P2n1P2/8 b - - 2 32,0.0,b
8/pk2p2p/4p1p1/6PP/4n1K1/8/P4r2/8 b - - 0 34,0.0,b
8/pk2p2p/4p1P1/7K/4n3/8/r7/8 b - - 0 36,0.0,b
8/pk2p3/4pnK1/8/8/8/r7/8 b - - 0 38,0.0,b
6K1/pk2p3/r3p3/3n4/8/8/8/8 b - - 4 40,0.0,b
8/pk2pK2/3r4/3np3/8/8/8/8 b - - 1 42,0.0,b
8/pk2pK2/3r4/3n4/8/4p3/8/8 b - - 1 44,0.0,b
5K2/pk2p3/3r4/3n4/8/8/8/4q3 b - - 1 46,0.0,b
8/pk2pK2/3r4/8/5n2/2q5/8/8 w - - 5 49,0.0,w
2k5/5K2/p2r4/8/5n2/2q5/8/8 w - - 0 51,0.0,w
2k1K3/8/p7/7n/8/2q5/8/3r4 w - - 4 53,0.0,w
8/1k2K3/p7/7n/8/2q5/8/3r4 b - - 8 55,0.0,b
8/1k6/p7/5K1n/8/2q5/8/3r4 b - - 12 57,0.0,b
8/8/p1k1K3/2q4n/8/8/8/5r2 w - - 16 60,0.0,w
r1bq1rk1/ppn2ppp/5n2/4Q1B1/2P5/2N5/PP3PPP/3R1BK1 b - - 0 16,1.0,b
r2q1r1k/ppnb1ppp/5B2/8/2P5/2N3Q1/PP3PPP/3R1BK1 b - - 0 18,1.0,b
1r1q1r1k/ppnb1p1p/5p2/8/2P5/2N2Q2/PP2BPPP/3R2K1 b - - 3 20,1.0,b
2rqr2k/ppnb1p1p/5p2/8/2P5/2N3Q1/PP2BPPP/3R1K2 b - - 7 22,1.0,b
2rq2r1/pQnb1pkp/5p2/8/2P5/2N5/PP2BPPP/3R1K2 b - - 0 24,1.0,b
2r3r1/p1n2pkp/2Q2p2/8/2P5/2N5/PP3PPP/3B1K2 b - - 0 26,1.0,b
2rr4/p1n2pkp/5p2/8/2P5/2N3Q1/PP3PPP/3B1K2 b - - 4 28,1.0,b
2r2r1k/p1n2p1p/5p2/7B/2P2Q2/2N5/PP3PPP/5K2 b - - 8 30,1.0,b
2r2r1k/p4pnp/5Q2/8/2P5/2N5/PP2BPPP/5K2 b - - 2 32,1.0,b
5r1k/p3Qpnp/8/1N6/2P5/8/PP2BPPP/5K2 b - - 0 34,1.0,b
2r4k/N4Qnp/8/8/2P5/8/PP2BPPP/5K2 b - - 0 36,1.0,b
3r3k/N5np/5Q2/8/2P5/5B2/PP3PPP/5K2 b - - 4 38,1.0,b
4r2k/N5np/5Q2/8/2P5/5B2/PP1K1PPP/8 b - - 8 40,1.0,b
r1bqkb1r/pp1npppp/2p5/1B1n4/8/8/PPPP1PPP/RNBQR1K1 w kq - 0 6,0.0,w
r1bqkb1r/pp2pppp/5n2/1p1Q4/8/8/PPPP1PPP/RNB1R1K1 w kq - 1 8,0.0,w
r1b1kb1r/pp2pppp/5n2/1q6/8/2N5/PPPP1PPP/R1B1R1K1 w kq - 0 10,0.0,w
r2k1b1r/pp2pppp/5n2/1N3b2/8/1P6/P1PP1PPP/R1B1R1K1 w - - 1 12,0.0,w
2rk1b1r/pp2pppp/5n2/8/8/1P6/P1NP1PPP/R1B1R1K1 w - - 1 14,0.0,w
2rk3r/pp3ppp/4pn2/2b5/8/NP6/PB1P1PPP/R3R1K1 w - - 2 16,0.0,w
3k2r1/ppr2ppp/4pn2/2b1N3/8/1P6/PB1P1PPP/R3R1K1 w - - 6 18,0.0,w
3k2r1/pp3rpp/1b2pn2/8/8/1P6/PB1P1PPP/R3RK2 w - - 0 20,0.0,w
6r1/pp2krpp/1b1R4/8/6n1/1P6/PB1P1PPP/R4K2 w - - 3 22,0.0,w
6r1/1p2k1pp/1p6/8/6n1/1P6/PB1P1rPP/R5K1 w - - 0 24,0.0,w
5rr1/1p1k2pp/1p6/8/6n1/1PB5/P2P2PP/4R1K1 w - - 4 26,0.0,w
6r1/1p1k2pp/rp6/8/3B2n1/1P6/P2P2PP/R5K1 w - - 8 28,0.0,w
4r3/1p1k2pp/rp6/8/3B4/1P6/P2PK1Pn/R7 w - - 2 30,0.0,w
5r2/1p1k2pp/rp6/8/3B4/1P3n2/P2P2P1/R5K1 w - - 6 32,0.0,w
8/1p1k2pp/rp6/5r2/3B4/1P6/P2P2K1/R7 w - - 2 34,0.0,w
8/1p1k1rpp/r7/1p6/3B2K1/1P6/P2P4/R7 w - - 2 36,0.0,w
8/1p1k2pp/6r1/1p6/8/1PB2r1K/P2P4/R7 w - - 6 38,0.0,w
8/1p1k2pp/6r1/1p2Rr2/8/1PB5/P2P3K/8 b - - 10 40,0.0,b
8/1p1k2pp/6r1/1p2R3/7K/1PB2r2/P2P4/8 b - - 14 42,0.0,b
8/1p1k2pp/7r/4R3/1B4K1/1P3r2/P2P4/8 b - - 2 44,0.0,b
8/1p1k2pp/8/4R3/1B3r2/1P4K1/P2P4/8 b - - 2 46,0.0,b
8/1p5p/3k2p1/6R1/1r6/1P4K1/P2P4/8 w - - 0 49,0.0,w
8/1p6/3k2pp/8/6K1/1P6/P2P4/8 w - - 0 51,0.0,w
8/1p6/6pp/2k5/8/1P3K2/P2P4/8 w - - 4 53,0.0,w
8/1p6/7p/6p1/3k4/PP6/3PK3/8 w - - 0 55,0.0,w
8/1p6/7p/6p1/8/PP6/2kP4/4K3 w - - 4 57,0.0,w
8/1p6/7p/6p1/1P6/P7/2k5/5K2 w - - 1 59,0.0,w
8/1p6/8/6pp/1P6/P4K2/1k6/8 w - - 0 61,0.0,w
8/1p6/8/6pp/Pk2K3/8/8/8 w - - 0 63,0.0,w
8/1p6/8/6Kp/Pk6/6p1/8/8 w - - 0 65,0.0,w
8/1p6/8/P6K/1k6/8/8/6q1 w - - 0 67,0.0,w
8/8/p7/7K/1k6/8/8/6q1 b - - 2 69,0.0,b
8/8/p7/8/1k6/7K/8/6q1 w - - 6 72,0.0,w
8/8/8/8/pk6/7K/8/6q1 b - - 0 74,0.0,b
8/8/8/2k4K/8/p7/8/6q1 b - - 3 77,0.0,b
8/7K/8/1k6/6q1/p7/8/8 b - - 7 79,0.0,b
8/7K/8/2k5/6q1/8/p7/8 b - - 3 82,0.0,b
r1bq1rk1/ppn2ppp/4pB2/8/2Pb4/2N3Q1/PP3PPP/R3RBK1 b - - 0 14,0.0,b
r1bq1rk1/ppn2ppp/4p3/8/2P5/2P3Q1/P3BPPP/R3R1K1 b - - 0 16,0.0,b
r1b1nrk1/ppQ2ppp/4p3/8/2P5/2P5/P3BPPP/3RR1K1 b - - 0 18,0.0,b
r1b1r1k1/ppn2ppp/4p3/8/2P5/2P2B2/P2R1PPP/4R1K1 b - - 3 20,0.0,b
1rb1r1k1/pBn2ppp/8/4p3/2P5/2P5/P2R1PPP/4R1K1 b - - 0 22,0.0,b
1r2r1k1/pbn2ppp/8/8/2P1p3/P1P5/4RPPP/4R1K1 b - - 0 24,0.0,b
3rr1k1/p1n2ppp/2b5/8/2P1p3/P1P5/1R3PPP/1R4K1 b - - 4 26,0.0,b
4r1k1/p1n2ppp/2b5/8/2P5/P1P1p3/3R1PPP/2R3K1 b - - 0 28,0.0,b
6k1/p1n2ppp/2b5/8/2P5/P1P5/3p1PPP/3Rr1K1 w - - 3 31,0.0,w
3q1r1k/2p2rbn/1p1p2pp/pPnP4/P3Pp2/3P1P1B/7P/2BQRR1K w - - 0 35,1.0,w
3q1r1k/2p1r1b1/1p1pB1pp/pPnP2n1/P3Pp2/3P1P2/7P/2BQR1RK w - - 4 37,1.0,w
3q1r1k/2p1r3/3pB1pp/pPpP2n1/P3Pp2/2bP1P2/7P/3QR1RK w - - 0 39,1.0,w
3q1r1k/2p1r3/3pn1pp/pPpP4/P2bPpR1/3P1P2/7P/3Q1R1K w - - 0 41,1.0,w
3q1r1k/2p5/3pr1p1/pPp4p/P2bPpR1/3P1P2/7P/4QR1K w - - 0 43,1.0,w
5r1k/2p2q2/3pr1p1/QPp4p/P2bPp2/3P1P2/6RP/5R1K w - - 1 45,1.0,w
3r3k/2p1rq2/3p2p1/1Pp4p/P2bPp2/3P1P2/3Q2RP/3R3K w - - 5 47,1.0,w
3r3k/2p1rq2/3p2p1/1Pp4p/P2bPp2/3P1P2/1Q4RP/2R4K w - - 9 49,1.0,w
3rq2k/2p1r3/3p2p1/1Pp1b2p/P1R1Pp2/3P1P2/Q5RP/7K w - - 13 51,1.0,w
r3q2k/2p1r3/3p2p1/1Pp4p/P1RbPp2/3P1P2/3Q2RP/6K1 w - - 17 53,1.0,w
